2580
    107  0.197559822E+01  0.000000000E+00  0.000000000E+00
    108  0.197559822E+01  0.000000000E+00  0.249999955E+00
    109  0.200000000E+04  0.000000000E+00  0.000000000E+00
    110  0.200000000E+04  0.000000000E+00  0.249999955E+00
    111  0.197288379E+04  0.328221741E+03  0.000000000E+00
    112  0.197288379E+04  0.328221771E+03  0.249999955E+00
    113  0.189226184E+04  0.647568603E+03  0.000000000E+00
    114  0.189226184E+04  0.647568726E+03  0.249999955E+00
    115  0.176029578E+04  0.949399170E+03  0.000000000E+00
    116  0.176029578E+04  0.949399170E+03  0.249999955E+00
    117  0.158052734E+04  0.122553394E+04  0.000000000E+00
    118  0.158052734E+04  0.122553394E+04  0.249999955E+00
    119  0.135778784E+04  0.146847266E+04  0.000000000E+00
    120  0.135778784E+04  0.146847266E+04  0.249999955E+00
    121  0.109807398E+04  0.167159607E+04  0.000000000E+00
    122  0.109807398E+04  0.167159607E+04  0.249999955E+00
    123  0.808393250E+03  0.182934424E+04  0.000000000E+00
    124  0.808393250E+03  0.182934424E+04  0.249999955E+00
    125  0.496580292E+03  0.193737146E+04  0.000000000E+00
    126  0.496580292E+03  0.193737146E+04  0.249999955E+00
    127  0.171091309E+03  0.199266846E+04  0.000000000E+00
    128  0.171091309E+03  0.199266846E+04  0.249999955E+00
    129 -0.159221649E+03  0.199365210E+04  0.000000000E+00
    130 -0.159221680E+03  0.199365210E+04  0.249999955E+00
    131 -0.485349304E+03  0.194021545E+04  0.000000000E+00
    132 -0.485349335E+03  0.194021545E+04  0.249999955E+00
    133 -0.798370483E+03  0.183374060E+04  0.000000000E+00
    134 -0.798370422E+03  0.183374060E+04  0.249999955E+00
    135 -0.108969800E+04  0.167706836E+04  0.000000000E+00
    136 -0.108969800E+04  0.167706836E+04  0.249999955E+00
    137 -0.135131873E+04  0.147442786E+04  0.000000000E+00
    138 -0.135131873E+04  0.147442786E+04  0.249999955E+00
    139 -0.157601868E+04  0.123132666E+04  0.000000000E+00
    140 -0.157601868E+04  0.123132666E+04  0.249999955E+00
    141 -0.175758850E+04  0.954401794E+03  0.000000000E+00
    142 -0.175758850E+04  0.954401794E+03  0.249999955E+00
    143 -0.189100183E+04  0.651238953E+03  0.000000000E+00
    144 -0.189100183E+04  0.651238953E+03  0.249999955E+00
    145 -0.197255994E+04  0.330162201E+03  0.000000000E+00
    146 -0.197256006E+04  0.330162079E+03  0.249999955E+00
    147 -0.200000000E+04  0.000000000E+00  0.000000000E+00
    148 -0.200000000E+04  0.000000000E+00  0.249999955E+00
    149 -0.244017243E-01  0.399999917E+00  0.000000000E+00
    150 -0.244017001E-01  0.399999946E+00  0.249999955E+00
    151  0.375598252E+00  0.399999917E+00  0.000000000E+00
    152  0.375598252E+00  0.399999946E+00  0.249999955E+00
    153  0.575598240E+00  0.299999982E+00  0.000000000E+00
    154  0.575598240E+00  0.299999982E+00  0.249999955E+00
    155  0.675598204E+00  0.199999958E+00  0.000000000E+00
    156  0.675598204E+00  0.199999973E+00  0.249999955E+00
    157  0.675598204E+00  0.299999982E+00  0.000000000E+00
    158  0.675598204E+00  0.300000012E+00  0.249999955E+00
    159 -0.824401557E+00  0.000000000E+00  0.000000000E+00
    160 -0.824401557E+00  0.000000000E+00  0.249999955E+00
    161 -0.624401629E+00  0.399999946E+00  0.000000000E+00
    162 -0.624401629E+00  0.399999946E+00  0.249999955E+00
    163  0.175598264E+00  0.399999946E+00  0.000000000E+00
    164  0.175598264E+00  0.399999946E+00  0.249999955E+00
    165  0.775598288E+00  0.199999958E+00  0.000000000E+00
    166  0.775598288E+00  0.199999973E+00  0.249999955E+00
    167  0.875598252E+00  0.199999958E+00  0.000000000E+00
    168  0.875598252E+00  0.199999973E+00  0.249999955E+00
    169  0.107559824E+01  0.199999958E+00  0.000000000E+00
    170  0.107559824E+01  0.199999973E+00  0.249999955E+00
    171  0.117559826E+01  0.199999958E+00  0.000000000E+00
    172  0.117559826E+01  0.199999973E+00  0.249999955E+00
    173  0.127559817E+01  0.199999958E+00  0.000000000E+00
    174  0.127559817E+01  0.199999973E+00  0.249999955E+00
    175  0.137559819E+01  0.999999642E-01  0.000000000E+00
    176  0.137559819E+01  0.100000009E+00  0.249999955E+00
    177  0.137559819E+01  0.199999958E+00  0.000000000E+00
    178  0.137559819E+01  0.199999973E+00  0.249999955E+00
    179 -0.244016592E-01  0.599999905E+00  0.000000000E+00
    180 -0.224401623E+00  0.599999905E+00  0.000000000E+00
    181 -0.244017057E-01  0.599999905E+00  0.249999955E+00
    182 -0.224401668E+00  0.599999905E+00  0.249999955E+00
    183 -0.424401671E+00  0.599999905E+00  0.000000000E+00
    184 -0.424401671E+00  0.599999905E+00  0.249999955E+00
    185 -0.624401629E+00  0.599999905E+00  0.000000000E+00
    186 -0.624401629E+00  0.599999905E+00  0.249999955E+00
    187  0.575598240E+00  0.399999946E+00  0.000000000E+00
    188  0.575598240E+00  0.399999946E+00  0.249999955E+00
    189 -0.824401557E+00  0.400000036E+00  0.000000000E+00
    190 -0.824401557E+00  0.399999857E+00  0.249999955E+00
    191  0.107559824E+01  0.299999982E+00  0.000000000E+00
    192  0.107559824E+01  0.300000012E+00  0.249999955E+00
    193  0.875598252E+00  0.299999982E+00  0.000000000E+00
    194  0.875598252E+00  0.299999982E+00  0.249999955E+00
    195  0.975598216E+00  0.299999982E+00  0.000000000E+00
    196  0.975598216E+00  0.299999982E+00  0.249999955E+00
    197  0.147559833E+01  0.999999642E-01  0.000000000E+00
    198  0.147559833E+01  0.100000009E+00  0.249999955E+00
    199  0.157559800E+01  0.999999642E-01  0.000000000E+00
    200  0.157559800E+01  0.100000009E+00  0.249999955E+00
    201  0.167559826E+01  0.999999642E-01  0.000000000E+00
    202  0.167559826E+01  0.100000009E+00  0.249999955E+00
    203  0.177559817E+01  0.999999642E-01  0.000000000E+00
    204  0.177559817E+01  0.100000009E+00  0.249999955E+00
    205  0.187559843E+01  0.999999642E-01  0.000000000E+00
    206  0.187559843E+01  0.100000009E+00  0.249999955E+00
    207  0.197559822E+01  0.999999642E-01  0.000000000E+00
    208  0.197559822E+01  0.100000009E+00  0.249999955E+00
    209  0.207559776E+01  0.000000000E+00  0.000000000E+00
    210  0.207559776E+01  0.000000000E+00  0.249999955E+00
    211  0.207559776E+01  0.999999642E-01  0.000000000E+00
    212  0.207559776E+01  0.100000009E+00  0.249999955E+00
    213  0.144934204E+04  0.000000000E+00  0.000000000E+00
    214  0.144934204E+04  0.000000000E+00  0.249999955E+00
    215  0.142821277E+04  0.246736084E+03  0.000000000E+00
    216  0.142821277E+04  0.246736084E+03  0.249999955E+00
    217  0.136521985E+04  0.486874268E+03  0.000000000E+00
    218  0.136521985E+04  0.486874268E+03  0.249999955E+00
    219  0.126449634E+04  0.708627747E+03  0.000000000E+00
    220  0.126449634E+04  0.708627747E+03  0.249999955E+00
    221  0.113218799E+04  0.905203369E+03  0.000000000E+00
    222  0.113218799E+04  0.905203369E+03  0.249999955E+00
    223  0.971037109E+03  0.107621521E+04  0.000000000E+00
    224  0.971037109E+03  0.107621521E+04  0.249999955E+00
    225  0.784382507E+03  0.121878589E+04  0.000000000E+00
    226  0.784382568E+03  0.121878589E+04  0.249999955E+00
    227  0.577156494E+03  0.132914722E+04  0.000000000E+00
    228  0.577156494E+03  0.132914722E+04  0.249999955E+00
    229  0.354835968E+03  0.140438269E+04  0.000000000E+00
    230  0.354835968E+03  0.140438269E+04  0.249999955E+00
    231  0.123295837E+03  0.144250415E+04  0.000000000E+00
    232  0.123295860E+03  0.144250415E+04  0.249999955E+00
    233 -0.111344673E+03  0.144250415E+04  0.000000000E+00
    234 -0.111344727E+03  0.144250415E+04  0.249999955E+00
    235 -0.342884796E+03  0.140438269E+04  0.000000000E+00
    236 -0.342884827E+03  0.140438269E+04  0.249999955E+00
    237 -0.565205444E+03  0.132914722E+04  0.000000000E+00
    238 -0.565205444E+03  0.132914722E+04  0.249999955E+00
    239 -0.772431335E+03  0.121878589E+04  0.000000000E+00
    240 -0.772431335E+03  0.121878589E+04  0.249999955E+00
    241 -0.959086060E+03  0.107621521E+04  0.000000000E+00
    242 -0.959086060E+03  0.107621521E+04  0.249999955E+00
    243 -0.112023682E+04  0.905203369E+03  0.000000000E+00
    244 -0.112023682E+04  0.905203491E+03  0.249999955E+00
    245 -0.125254529E+04  0.708627747E+03  0.000000000E+00
    246 -0.125254529E+04  0.708627747E+03  0.249999955E+00
    247 -0.135326868E+04  0.486874268E+03  0.000000000E+00
    248 -0.135326868E+04  0.486874268E+03  0.249999955E+00
    249 -0.141626148E+04  0.246736084E+03  0.000000000E+00
    250 -0.141626148E+04  0.246736084E+03  0.249999955E+00
    251 -0.143739087E+04  0.000000000E+00  0.000000000E+00
    252 -0.143739087E+04  0.000000000E+00  0.249999955E+00
    253 -0.124440920E+01  0.000000000E+00  0.000000000E+00
    254 -0.124440920E+01  0.000000000E+00  0.249999955E+00
    255  0.127559817E+01  0.299999982E+00  0.000000000E+00
    256  0.127559817E+01  0.299999982E+00  0.249999955E+00
    257  0.177559817E+01  0.199999958E+00  0.000000000E+00
    258  0.177559817E+01  0.199999973E+00  0.249999955E+00
    259  0.217559791E+01  0.000000000E+00  0.000000000E+00
    260  0.217559791E+01  0.000000000E+00  0.249999955E+00
    261  0.227559781E+01  0.000000000E+00  0.000000000E+00
    262  0.227559781E+01  0.000000000E+00  0.249999955E+00
    263  0.237559795E+01  0.000000000E+00  0.000000000E+00
    264  0.237559795E+01  0.000000000E+00  0.249999955E+00
    265  0.247559786E+01  0.000000000E+00  0.000000000E+00
    266  0.247559786E+01  0.000000000E+00  0.249999955E+00
    267  0.257559776E+01  0.000000000E+00  0.000000000E+00
    268  0.257559776E+01  0.000000000E+00  0.249999955E+00
    269  0.267559791E+01  0.000000000E+00  0.000000000E+00
    270  0.267559791E+01  0.000000000E+00  0.249999955E+00
    271  0.277559757E+01  0.000000000E+00  0.000000000E+00
    272  0.277559757E+01  0.000000000E+00  0.249999955E+00
    273  0.175598249E+00  0.599999905E+00  0.000000000E+00
    274  0.175598249E+00  0.599999905E+00  0.249999955E+00
    275  0.575598240E+00  0.599999905E+00  0.000000000E+00
    276  0.375598311E+00  0.599999905E+00  0.000000000E+00
    277  0.575598240E+00  0.599999905E+00  0.249999955E+00
    278  0.375598311E+00  0.599999905E+00  0.249999955E+00
    279  0.775598288E+00  0.399999917E+00  0.000000000E+00
    280  0.775598288E+00  0.399999946E+00  0.249999955E+00
    281 -0.123150074E+01  0.427044481E+00  0.000000000E+00
    282 -0.123150074E+01  0.427044302E+00  0.249999955E+00
    283 -0.824401557E+00  0.799999893E+00  0.000000000E+00
    284 -0.824401557E+00  0.799999893E+00  0.249999955E+00
    285  0.117559826E+01  0.399999917E+00  0.000000000E+00
    286  0.117559826E+01  0.399999946E+00  0.249999955E+00
    287  0.137559819E+01  0.299999982E+00  0.000000000E+00
    288  0.137559819E+01  0.299999982E+00  0.249999955E+00
    289  0.147559833E+01  0.199999958E+00  0.000000000E+00
    290  0.147559833E+01  0.199999973E+00  0.249999955E+00
    291  0.147559833E+01  0.299999982E+00  0.000000000E+00
    292  0.147559833E+01  0.300000012E+00  0.249999955E+00
    293  0.175598249E+00  0.799999893E+00  0.000000000E+00
    294  0.175598249E+00  0.799999893E+00  0.249999955E+00
    295 -0.224401623E+00  0.799999893E+00  0.000000000E+00
    296 -0.224401668E+00  0.799999893E+00  0.249999955E+00
    297 -0.244016592E-01  0.799999893E+00  0.000000000E+00
    298 -0.244017057E-01  0.799999893E+00  0.249999955E+00
    299 -0.424401671E+00  0.999999881E+00  0.000000000E+00
    300 -0.424401671E+00  0.999999881E+00  0.249999955E+00
    301  0.775598288E+00  0.599999905E+00  0.000000000E+00
    302  0.775598288E+00  0.599999905E+00  0.249999955E+00
    303 -0.119006860E+01  0.855578125E+00  0.000000000E+00
    304 -0.119006872E+01  0.855578125E+00  0.249999955E+00
    305  0.975598216E+00  0.399999946E+00  0.000000000E+00
    306  0.975598216E+00  0.399999946E+00  0.249999955E+00
    307  0.157559800E+01  0.199999958E+00  0.000000000E+00
    308  0.157559800E+01  0.199999973E+00  0.249999955E+00
    309  0.167559826E+01  0.199999958E+00  0.000000000E+00
    310  0.167559826E+01  0.199999973E+00  0.249999955E+00
    311  0.187559843E+01  0.199999958E+00  0.000000000E+00
    312  0.187559843E+01  0.199999973E+00  0.249999955E+00
    313  0.197559822E+01  0.199999958E+00  0.000000000E+00
    314  0.197559822E+01  0.199999973E+00  0.249999955E+00
    315  0.207559776E+01  0.199999958E+00  0.000000000E+00
    316  0.207559776E+01  0.199999973E+00  0.249999955E+00
    317  0.217559791E+01  0.999999642E-01  0.000000000E+00
    318  0.217559791E+01  0.100000009E+00  0.249999955E+00
    319  0.217559791E+01  0.199999958E+00  0.000000000E+00
    320  0.217559791E+01  0.199999973E+00  0.249999955E+00
    321  0.105755139E+04  0.000000000E+00  0.000000000E+00
    322  0.105755139E+04  0.000000000E+00  0.249999955E+00
    323  0.104106824E+04  0.186470551E+03  0.000000000E+00
    324  0.104106824E+04  0.186470551E+03  0.249999955E+00
    325  0.991800415E+03  0.368006042E+03  0.000000000E+00
    326  0.991800537E+03  0.368006103E+03  0.249999955E+00
    327  0.914728760E+03  0.532021179E+03  0.000000000E+00
    328  0.914728760E+03  0.532021179E+03  0.249999955E+00
    329  0.816987488E+03  0.673038086E+03  0.000000000E+00
    330  0.816987488E+03  0.673038086E+03  0.249999955E+00
    331  0.699872131E+03  0.794455139E+03  0.000000000E+00
    332  0.699872131E+03  0.794455139E+03  0.249999955E+00
    333  0.564999695E+03  0.895541687E+03  0.000000000E+00
    334  0.564999695E+03  0.895541687E+03  0.249999955E+00
    335  0.415821381E+03  0.973710938E+03  0.000000000E+00
    336  0.415821381E+03  0.973710938E+03  0.249999955E+00
    337  0.256154938E+03  0.102696216E+04  0.000000000E+00
    338  0.256154938E+03  0.102696216E+04  0.249999955E+00
    339  0.900861740E+02  0.105393274E+04  0.000000000E+00
    340  0.900861740E+02  0.105393274E+04  0.249999955E+00
    341 -0.781349716E+02  0.105393274E+04  0.000000000E+00
    342 -0.781349793E+02  0.105393262E+04  0.249999955E+00
    343 -0.244203674E+03  0.102696228E+04  0.000000000E+00
    344 -0.244203674E+03  0.102696216E+04  0.249999955E+00
    345 -0.403870178E+03  0.973710938E+03  0.000000000E+00
    346 -0.403870178E+03  0.973710938E+03  0.249999955E+00
    347 -0.553048462E+03  0.895541687E+03  0.000000000E+00
    348 -0.553048462E+03  0.895541687E+03  0.249999955E+00
    349 -0.687920898E+03  0.794455139E+03  0.000000000E+00
    350 -0.687920898E+03  0.794455139E+03  0.249999955E+00
    351 -0.805036316E+03  0.673038086E+03  0.000000000E+00
    352 -0.805036316E+03  0.673038086E+03  0.249999955E+00
    353 -0.902777527E+03  0.532021179E+03  0.000000000E+00
    354 -0.902777527E+03  0.532021179E+03  0.249999955E+00
    355 -0.979849243E+03  0.368006073E+03  0.000000000E+00
    356 -0.979849243E+03  0.368006073E+03  0.249999955E+00
    357 -0.102911719E+04  0.186470596E+03  0.000000000E+00
    358 -0.102911706E+04  0.186470551E+03  0.249999955E+00
    359 -0.104560010E+04  0.000000000E+00  0.000000000E+00
    360 -0.104560010E+04  0.000000000E+00  0.249999955E+00
    361 -0.186441457E+01  0.000000000E+00  0.000000000E+00
    362 -0.186441469E+01  0.000000000E+00  0.249999955E+00
    363 -0.183473790E+01  0.467118770E+00  0.000000000E+00
    364 -0.183473790E+01  0.467118770E+00  0.249999955E+00
    365  0.137559819E+01  0.399999946E+00  0.000000000E+00
    366  0.137559819E+01  0.399999946E+00  0.249999955E+00
    367  0.187559843E+01  0.299999982E+00  0.000000000E+00
    368  0.187559843E+01  0.300000012E+00  0.249999955E+00
    369  0.167559826E+01  0.299999982E+00  0.000000000E+00
    370  0.167559826E+01  0.299999982E+00  0.249999955E+00
    371  0.177559817E+01  0.299999982E+00  0.000000000E+00
    372  0.177559817E+01  0.299999982E+00  0.249999955E+00
    373  0.227559781E+01  0.999999642E-01  0.000000000E+00
    374  0.227559781E+01  0.100000009E+00  0.249999955E+00
    375  0.237559795E+01  0.999999642E-01  0.000000000E+00
    376  0.237559795E+01  0.100000009E+00  0.249999955E+00
    377  0.247559786E+01  0.999999642E-01  0.000000000E+00
    378  0.247559786E+01  0.100000009E+00  0.249999955E+00
    379  0.257559776E+01  0.999999642E-01  0.000000000E+00
    380  0.257559776E+01  0.100000009E+00  0.249999955E+00
    381  0.267559791E+01  0.999999642E-01  0.000000000E+00
    382  0.267559791E+01  0.100000009E+00  0.249999955E+00
    383  0.277559757E+01  0.999999642E-01  0.000000000E+00
    384  0.277559757E+01  0.100000009E+00  0.249999955E+00
    385  0.287559772E+01  0.000000000E+00  0.000000000E+00
    386  0.287559772E+01  0.000000000E+00  0.249999955E+00
    387  0.287559772E+01  0.999999642E-01  0.000000000E+00
    388  0.287559772E+01  0.100000009E+00  0.249999955E+00
    389  0.207559776E+01  0.299999982E+00  0.000000000E+00
    390  0.207559776E+01  0.299999982E+00  0.249999955E+00
    391 -0.271441627E+01  0.000000000E+00  0.000000000E+00
    392 -0.271441627E+01  0.000000000E+00  0.249999955E+00
    393  0.257559776E+01  0.199999958E+00  0.000000000E+00
    394  0.257559776E+01  0.199999973E+00  0.249999955E+00
    395  0.297559762E+01  0.000000000E+00  0.000000000E+00
    396  0.297559762E+01  0.000000000E+00  0.249999955E+00
    397  0.307559800E+01  0.000000000E+00  0.000000000E+00
    398  0.307559800E+01  0.000000000E+00  0.249999955E+00
    399  0.317559791E+01  0.000000000E+00  0.000000000E+00
    400  0.317559791E+01  0.000000000E+00  0.249999955E+00
    401  0.327559757E+01  0.000000000E+00  0.000000000E+00
    402  0.327559757E+01  0.000000000E+00  0.249999955E+00
    403  0.337559748E+01  0.000000000E+00  0.000000000E+00
    404  0.337559748E+01  0.000000000E+00  0.249999955E+00
    405  0.347559810E+01  0.000000000E+00  0.000000000E+00
    406  0.347559810E+01  0.000000000E+00  0.249999955E+00
    407  0.357559776E+01  0.000000000E+00  0.000000000E+00
    408  0.357559776E+01  0.000000000E+00  0.249999955E+00
    409  0.375598311E+00  0.999999881E+00  0.000000000E+00
    410  0.375598311E+00  0.999999881E+00  0.249999955E+00
    411  0.575598240E+00  0.799999893E+00  0.000000000E+00
    412  0.575598240E+00  0.799999893E+00  0.249999955E+00
    413  0.775598288E+00  0.799999893E+00  0.000000000E+00
    414  0.775598288E+00  0.799999893E+00  0.249999955E+00
    415  0.975598216E+00  0.599999905E+00  0.000000000E+00
    416  0.975598216E+00  0.599999905E+00  0.249999955E+00
    417 -0.173930347E+01  0.939057112E+00  0.000000000E+00
    418 -0.173930371E+01  0.939057112E+00  0.249999955E+00
    419 -0.773994029E+00  0.110589147E+01  0.000000000E+00
    420 -0.773994088E+00  0.110589147E+01  0.249999955E+00
    421  0.137559819E+01  0.599999905E+00  0.000000000E+00
    422  0.117559826E+01  0.599999905E+00  0.000000000E+00
    423  0.137559819E+01  0.599999905E+00  0.249999955E+00
    424  0.117559826E+01  0.599999905E+00  0.249999955E+00
    425  0.157559800E+01  0.399999917E+00  0.000000000E+00
    426  0.157559800E+01  0.399999946E+00  0.249999955E+00
    427 -0.244016014E-01  0.999999881E+00  0.000000000E+00
    428 -0.244017877E-01  0.999999881E+00  0.249999955E+00
    429 -0.345690012E+00  0.116443050E+01  0.000000000E+00
    430 -0.345690280E+00  0.116443050E+01  0.249999955E+00
    431  0.975598216E+00  0.799999893E+00  0.000000000E+00
    432  0.975598216E+00  0.799999893E+00  0.249999955E+00
    433 -0.130003464E+01  0.126522946E+01  0.000000000E+00
    434 -0.130003476E+01  0.126522946E+01  0.249999955E+00
    435  0.197559822E+01  0.399999917E+00  0.000000000E+00
    436  0.197559822E+01  0.399999946E+00  0.249999955E+00
    437  0.217559791E+01  0.299999982E+00  0.000000000E+00
    438  0.217559791E+01  0.299999982E+00  0.249999955E+00
    439  0.227559781E+01  0.199999958E+00  0.000000000E+00
    440  0.227559781E+01  0.199999973E+00  0.249999955E+00
    441  0.227559781E+01  0.299999982E+00  0.000000000E+00
    442  0.227559781E+01  0.300000012E+00  0.249999955E+00
    443  0.772612488E+03  0.000000000E+00  0.000000000E+00
    444  0.772612488E+03  0.000000000E+00  0.249999955E+00
    445  0.759775085E+03  0.140769806E+03  0.000000000E+00
    446  0.759775085E+03  0.140769806E+03  0.249999955E+00
    447  0.721313599E+03  0.277818634E+03  0.000000000E+00
    448  0.721313599E+03  0.277818665E+03  0.249999955E+00
    449  0.662385132E+03  0.399062530E+03  0.000000000E+00
    450  0.662385132E+03  0.399062530E+03  0.249999955E+00
    451  0.590186707E+03  0.500187836E+03  0.000000000E+00
    452  0.590186707E+03  0.500187836E+03  0.249999955E+00
    453  0.505070221E+03  0.586345764E+03  0.000000000E+00
    454  0.505070221E+03  0.586345764E+03  0.249999955E+00
    455  0.407592560E+03  0.657981567E+03  0.000000000E+00
    456  0.407592499E+03  0.657981567E+03  0.249999955E+00
    457  0.300167877E+03  0.713321045E+03  0.000000000E+00
    458  0.300167877E+03  0.713321045E+03  0.249999955E+00
    459  0.185456955E+03  0.750993286E+03  0.000000000E+00
    460  0.185456955E+03  0.750993286E+03  0.249999955E+00
    461  0.663007584E+02  0.770065796E+03  0.000000000E+00
    462  0.663007660E+02  0.770065796E+03  0.249999955E+00
